step,split,loss,lr
426,train,1.387387,0.001
427,train,1.349820,0.001
428,train,1.418227,0.001
429,train,1.504347,0.001
430,train,1.481980,0.001
431,train,1.383264,0.001
432,train,1.385061,0.001
433,train,1.378812,0.001
434,train,1.402320,0.001
435,train,1.379163,0.001
436,train,1.419422,0.001
437,train,1.422362,0.001
438,train,1.347489,0.001
439,train,1.425642,0.001
440,train,1.369183,0.001
441,train,1.310520,0.001
442,train,1.434125,0.001
443,train,1.360533,0.001
444,train,1.425136,0.001
445,train,1.399698,0.001
446,train,1.392483,0.001
447,train,1.355582,0.001
448,train,1.336551,0.001
449,train,1.376774,0.001
450,train,1.399867,0.001
451,train,1.397130,0.001
452,train,1.385300,0.001
453,train,1.303781,0.001
454,train,1.432219,0.001
455,train,1.462845,0.001
456,train,1.370489,0.001
457,train,1.343177,0.001
458,train,1.397037,0.001
459,train,1.335103,0.001
460,train,1.411938,0.001
461,train,1.453816,0.001
462,train,1.383940,0.001
463,train,1.394025,0.001
464,train,1.333753,0.001
465,train,1.276217,0.001
466,train,1.408943,0.001
467,train,1.356232,0.001
468,train,1.426746,0.001
469,train,1.285596,0.001
470,train,1.336790,0.001
471,train,1.310520,0.001
472,train,1.437404,0.001
473,train,1.415421,0.001
474,train,1.402906,0.001
475,train,1.407412,0.001
476,train,1.282123,0.001
477,train,1.396519,0.001
478,train,1.411053,0.001
479,train,1.443324,0.001
480,train,1.355296,0.001
481,train,1.453798,0.001
482,train,1.359445,0.001
483,train,1.363649,0.001
484,train,1.470381,0.001
485,train,1.434056,0.001
486,train,1.410794,0.001
487,train,1.426586,0.001
488,train,1.409158,0.001
489,train,1.361831,0.001
490,train,1.436992,0.001
491,train,1.425089,0.001
492,train,1.451099,0.001
493,train,1.348797,0.001
494,train,1.412783,0.001
495,train,1.377207,0.001
496,train,1.348035,0.001
497,train,1.323146,0.001
498,train,1.348448,0.001
499,train,1.367094,0.001
500,train,1.353449,0.001
500,val,1.364626,0.001
501,train,1.419311,0.001
502,train,1.440738,0.001
503,train,1.370983,0.001
504,train,1.381187,0.001
505,train,1.328410,0.001
506,train,1.398395,0.001
507,train,1.354314,0.001
508,train,1.348498,0.001
509,train,1.330085,0.001
510,train,1.357118,0.001
511,train,1.430307,0.001
512,train,1.557730,0.001
513,train,1.381444,0.001
514,train,1.373230,0.001
515,train,1.315745,0.001
516,train,1.322924,0.001
517,train,1.251318,0.001
518,train,1.408185,0.001
519,train,1.337276,0.001
520,train,1.360549,0.001
521,train,1.451958,0.001
522,train,1.355543,0.001
523,train,1.280885,0.001
524,train,1.328138,0.001
525,train,1.333340,0.001
526,train,1.330148,0.001
527,train,1.344553,0.001
528,train,1.286590,0.001
529,train,1.313166,0.001
530,train,1.412673,0.001
531,train,1.398187,0.001
532,train,1.227074,0.001
533,train,1.320548,0.001
534,train,1.403070,0.001
535,train,1.383857,0.001
536,train,1.424019,0.001
537,train,1.280034,0.001
538,train,1.315601,0.001
539,train,1.327089,0.001
540,train,1.402028,0.001
541,train,1.330102,0.001
542,train,1.312528,0.001
543,train,1.333228,0.001
544,train,1.286782,0.001
545,train,1.340806,0.001
546,train,1.328203,0.001
547,train,1.375878,0.001
548,train,1.365177,0.001
549,train,1.480382,0.001
550,train,1.380949,0.001
551,train,1.359537,0.001
552,train,1.348111,0.001
553,train,1.271305,0.001
554,train,1.351071,0.001
555,train,1.352198,0.001
556,train,1.272313,0.001
557,train,1.339606,0.001
558,train,1.366936,0.001
559,train,1.298072,0.001
560,train,1.416924,0.001
561,train,1.367621,0.001
562,train,1.262327,0.001
563,train,1.271549,0.001
564,train,1.347710,0.001
565,train,1.372567,0.001
566,train,1.363410,0.001
567,train,1.362270,0.001
568,train,1.247858,0.001
569,train,1.243811,0.001
570,train,1.347441,0.001
571,train,1.253692,0.001
572,train,1.277564,0.001
573,train,1.373393,0.001
574,train,1.255692,0.001
575,train,1.302988,0.001
576,train,1.293301,0.001
577,train,1.310188,0.001
578,train,1.333552,0.001
579,train,1.346503,0.001
580,train,1.295984,0.001
581,train,1.353310,0.001
582,train,1.291662,0.001
583,train,1.274663,0.001
584,train,1.324810,0.001
585,train,1.401624,0.001
586,train,1.325701,0.001
587,train,1.249983,0.001
588,train,1.346681,0.001
589,train,1.303335,0.001
590,train,1.326148,0.001
591,train,1.386209,0.001
592,train,1.344591,0.001
593,train,1.298666,0.001
594,train,1.275710,0.001
595,train,1.374075,0.001
596,train,1.361773,0.001
597,train,1.384211,0.001
598,train,1.295726,0.001
599,train,1.339559,0.001
600,train,1.276817,0.001
600,val,1.311716,0.001
601,train,1.361346,0.001
602,train,1.376981,0.001
603,train,1.340124,0.001
604,train,1.297633,0.001
