step,split,loss,lr
385,train,1.986085,0.03
386,train,2.121812,0.03
387,train,2.023942,0.03
388,train,2.046180,0.03
389,train,2.074599,0.03
390,train,2.074300,0.03
391,train,1.982146,0.03
392,train,2.075847,0.03
393,train,2.064353,0.03
394,train,2.083800,0.03
395,train,2.090096,0.03
396,train,2.010611,0.03
397,train,2.049815,0.03
398,train,2.109346,0.03
399,train,2.084100,0.03
400,train,2.152188,0.03
400,val,2.056834,0.03
401,train,2.084647,0.03
402,train,2.025102,0.03
403,train,2.044682,0.03
404,train,1.953502,0.03
405,train,2.032190,0.03
406,train,2.040825,0.03
407,train,2.056220,0.03
408,train,2.076575,0.03
409,train,2.073706,0.03
410,train,2.174740,0.03
411,train,2.111667,0.03
412,train,2.020148,0.03
413,train,2.028239,0.03
414,train,2.055761,0.03
415,train,2.070348,0.03
416,train,2.163191,0.03
417,train,2.024127,0.03
418,train,2.002917,0.03
419,train,2.093094,0.03
420,train,1.976985,0.03
421,train,1.977104,0.03
422,train,2.007236,0.03
423,train,2.035667,0.03
424,train,2.000570,0.03
425,train,1.991512,0.03
426,train,2.000615,0.03
427,train,2.046432,0.03
428,train,2.009523,0.03
429,train,1.936327,0.03
430,train,1.927633,0.03
431,train,2.119785,0.03
432,train,2.077090,0.03
433,train,2.069611,0.03
434,train,2.009613,0.03
435,train,1.993412,0.03
436,train,1.998319,0.03
437,train,1.939923,0.03
438,train,1.891892,0.03
439,train,1.941348,0.03
440,train,2.042068,0.03
441,train,1.964223,0.03
442,train,2.011918,0.03
443,train,1.988571,0.03
444,train,1.994789,0.03
445,train,2.062878,0.03
446,train,2.026888,0.03
447,train,1.989303,0.03
448,train,1.903474,0.03
449,train,2.033524,0.03
450,train,1.953550,0.03
451,train,1.932284,0.03
452,train,1.982997,0.03
453,train,1.959622,0.03
454,train,1.983760,0.03
455,train,1.927780,0.03
456,train,1.975915,0.03
457,train,2.016426,0.03
458,train,1.964719,0.03
459,train,1.930215,0.03
460,train,1.981178,0.03
461,train,2.030776,0.03
462,train,1.952238,0.03
463,train,2.056742,0.03
464,train,1.963437,0.03
465,train,1.884954,0.03
466,train,2.033595,0.03
467,train,1.989661,0.03
468,train,1.919210,0.03
469,train,2.020785,0.03
470,train,1.946379,0.03
471,train,1.913368,0.03
472,train,1.852350,0.03
473,train,1.974227,0.03
474,train,1.969919,0.03
475,train,1.966596,0.03
476,train,1.940089,0.03
477,train,1.895249,0.03
478,train,1.986061,0.03
479,train,1.918295,0.03
480,train,1.861683,0.03
481,train,1.992077,0.03
482,train,1.968305,0.03
483,train,1.978033,0.03
484,train,1.864820,0.03
