step,split,loss,lr
605,train,1.642513,0.03
606,train,1.619277,0.03
607,train,1.645789,0.03
608,train,1.624999,0.03
609,train,1.653665,0.03
610,train,1.654421,0.03
611,train,1.631341,0.03
612,train,1.617743,0.03
613,train,1.647608,0.03
614,train,1.618657,0.03
615,train,1.621031,0.03
616,train,1.645981,0.03
617,train,1.680258,0.03
618,train,1.664376,0.03
619,train,1.704232,0.03
620,train,1.605608,0.03
621,train,1.640166,0.03
622,train,1.584105,0.03
623,train,1.623595,0.03
624,train,1.584575,0.03
625,train,1.636338,0.03
626,train,1.644842,0.03
627,train,1.586386,0.03
628,train,1.636620,0.03
629,train,1.605745,0.03
630,train,1.603875,0.03
631,train,1.586228,0.03
632,train,1.649489,0.03
633,train,1.626385,0.03
634,train,1.603789,0.03
635,train,1.601746,0.03
636,train,1.641276,0.03
637,train,1.644050,0.03
638,train,1.603036,0.03
639,train,1.618286,0.03
640,train,1.572473,0.03
641,train,1.676093,0.03
642,train,1.597780,0.03
643,train,1.645519,0.03
644,train,1.633733,0.03
645,train,1.599434,0.03
646,train,1.661634,0.03
647,train,1.615614,0.03
648,train,1.616442,0.03
649,train,1.605100,0.03
650,train,1.611569,0.03
651,train,1.582098,0.03
652,train,1.558926,0.03
653,train,1.645074,0.03
654,train,1.640886,0.03
655,train,1.602108,0.03
656,train,1.616595,0.03
657,train,1.631817,0.03
658,train,1.632650,0.03
659,train,1.644728,0.03
660,train,1.533820,0.03
661,train,1.571604,0.03
662,train,1.570319,0.03
663,train,1.524829,0.03
664,train,1.568814,0.03
665,train,1.581785,0.03
666,train,1.588724,0.03
667,train,1.557064,0.03
668,train,1.554299,0.03
669,train,1.590284,0.03
670,train,1.595846,0.03
671,train,1.602765,0.03
672,train,1.664234,0.03
673,train,1.615600,0.03
674,train,1.658996,0.03
675,train,1.564810,0.03
676,train,1.605773,0.03
677,train,1.570035,0.03
678,train,1.560585,0.03
679,train,1.583755,0.03
680,train,1.604144,0.03
681,train,1.530642,0.03
682,train,1.614937,0.03
683,train,1.629719,0.03
684,train,1.548194,0.03
685,train,1.591328,0.03
686,train,1.570062,0.03
687,train,1.627275,0.03
688,train,1.502293,0.03
689,train,1.553384,0.03
690,train,1.558053,0.03
691,train,1.569933,0.03
692,train,1.539154,0.03
693,train,1.600004,0.03
694,train,1.587343,0.03
695,train,1.607858,0.03
696,train,1.544893,0.03
697,train,1.590947,0.03
698,train,1.575445,0.03
699,train,1.552162,0.03
700,train,1.546777,0.03
700,val,1.574433,0.03
701,train,1.585627,0.03
702,train,1.579444,0.03
703,train,1.604071,0.03
704,train,1.552207,0.03
705,train,1.562740,0.03
706,train,1.530256,0.03
707,train,1.615951,0.03
708,train,1.519512,0.03
709,train,1.570812,0.03
710,train,1.538514,0.03
711,train,1.577210,0.03
712,train,1.526120,0.03
713,train,1.554504,0.03
714,train,1.563666,0.03
715,train,1.605748,0.03
716,train,1.578507,0.03
717,train,1.579555,0.03
718,train,1.578824,0.03
719,train,1.540862,0.03
720,train,1.524571,0.03
721,train,1.611058,0.03
722,train,1.549691,0.03
723,train,1.614634,0.03
724,train,1.576239,0.03
725,train,1.571803,0.03
726,train,1.524565,0.03
727,train,1.523412,0.03
728,train,1.556515,0.03
729,train,1.548904,0.03
730,train,1.534462,0.03
731,train,1.576437,0.03
732,train,1.607364,0.03
733,train,1.603140,0.03
734,train,1.594285,0.03
735,train,1.587862,0.03
736,train,1.583929,0.03
737,train,1.567919,0.03
738,train,1.587025,0.03
739,train,1.535601,0.03
740,train,1.505245,0.03
741,train,1.512623,0.03
742,train,1.559030,0.03
743,train,1.521636,0.03
744,train,1.593131,0.03
745,train,1.565970,0.03
746,train,1.484462,0.03
747,train,1.543104,0.03
748,train,1.590316,0.03
749,train,1.597721,0.03
750,train,1.509054,0.03
751,train,1.566974,0.03
752,train,1.506281,0.03
753,train,1.477172,0.03
754,train,1.622521,0.03
755,train,1.509727,0.03
756,train,1.502678,0.03
757,train,1.596586,0.03
758,train,1.501372,0.03
759,train,1.544593,0.03
760,train,1.477429,0.03
761,train,1.540025,0.03
762,train,1.531479,0.03
763,train,1.558234,0.03
764,train,1.554061,0.03
765,train,1.526432,0.03
766,train,1.564057,0.03
767,train,1.512843,0.03
768,train,1.515235,0.03
769,train,1.572315,0.03
770,train,1.591415,0.03
771,train,1.496872,0.03
772,train,1.550113,0.03
773,train,1.577588,0.03
774,train,1.568969,0.03
775,train,1.587605,0.03
776,train,1.495503,0.03
777,train,1.574160,0.03
778,train,1.531396,0.03
779,train,1.502293,0.03
780,train,1.562067,0.03
781,train,1.577376,0.03
782,train,1.555534,0.03
783,train,1.503581,0.03
784,train,1.531653,0.03
785,train,1.557055,0.03
786,train,1.522732,0.03
787,train,1.561817,0.03
788,train,1.523648,0.03
789,train,1.587718,0.03
790,train,1.528801,0.03
791,train,1.569173,0.03
792,train,1.537340,0.03
793,train,1.523764,0.03
794,train,1.530144,0.03
795,train,1.509619,0.03
796,train,1.518183,0.03
797,train,1.544761,0.03
798,train,1.497972,0.03
799,train,1.576176,0.03
800,train,1.521334,0.03
800,val,1.532007,0.03
801,train,1.565290,0.03
802,train,1.562680,0.03
803,train,1.555865,0.03
804,train,1.577419,0.03
805,train,1.516700,0.03
806,train,1.508396,0.03
807,train,1.468165,0.03
808,train,1.567494,0.03
